gene	bin
TBX3	8596
HNF1A	8624
HNF1B	10263
TCF3	10791
MIR33B	10211
MIR411	9473
MIR421	11845
MIR449B	3930
MIR532	11772
MIR548A1	4569
MIR548A2	2284
MIR548A3	2445
MIR548B	4978
MIR548C	8369
MIR549A	9739
MIR550A1	5344
MIR551A	11
MIR551B	2735
MIR553	432
MIR554	525
MIR555	542
MIR556	571
MIR557	598
MIR558	1103
MIR559	1170
MIR561	1748
MIR563	2064
MIR564	2195
MIR567	2482
MIR568	2492
MIR569	2746
MIR570	2858
MIR572	2912
MIR573	2972
MIR574	3039
MIR575	3222
MIR577	3365
MIR578	3591
MIR580	3863
MIR581	3924
MIR583	4105
MIR585	4437
MIR586	4665
MIR589	5234
MIR590	5495
MIR591	5588
MIR592	5723
MIR593	5728
MIR595	5853
MIR596	5862
MIR597	5892
MIR598	5898
MIR599	6283
MIR601	6908
MIR602	6971
MIR603	7078
MIR604	7102
MIR605	7166
MIR608	7386
MIR609	7400
MIR610	7654
MIR611	7778
MIR613	8152
MIR614	8153
TCF7	4277
MIR615	8323
MIR617	8443
MIR618	8443
MIR620	8603
MIR621	8773
MIR622	8996
MIR623	9038
MIR624	9156
MIR626	9565
MIR627	9568
MIR628	9625
MIR629	9692
MIR630	9703
MIR631	9715
MIR632	10241
MIR634	10379
MIR635	10386
MIR636	10424
MIR637	10801
MIR638	10826
MIR639	10842
MIR641	10936
MIR642A	10955
MIR643	10982
MIR644A	11137
MIR645	11209
MIR647	11270
MIR648	11426
MIR92B	541
TCF7L2	7440
ZEB1	7110
GCFC2	1298
TCF12	9631
TCF15	11009
BTG1	8495
ZNF354A	4475
TCF20	11523
TCF21	5046
VPS72	524
MLX	10281
TCN1	7770
TCN2	11472
TCOF1	4350
BTK	11945
TCP1	5164
TCP11	4620
BTN1A1	4605
TECTB	7437
TCTA	2215
DYNLT3	11723
DYNLT2	5208
DYNLT1	5159
TDG	8548
TDGF1	2203
TDGF1P3	11982
TDO2	3549
ACTC1	9534
PRDX2	10834
TEAD1	7584
TEAD4	8113
TEAD3	4621
TEC	3081
TECTA	8036
TEF	11519
TMBIM6	8304
BUB1B	9559
TEK	6613
TEP1	9109
TERC	2740
TERF1	6165
TERF2	10051
TERT	3709
TESK1	6651
TF	2576
TFAM	7198
TFAP2A	4532
TFAP2B	4691
TFAP2C	11236
TFAP4	9846
TFCP2	8310
NR2F1	4094
NR2F2	9804
TFDP1	9103
TFDP2	2613
TFE3	11770
TFF1	11402
TFF2	11402
TFF3	11402
TFPI	1744
TFR2	5606
TFRC	2859
TG	6436
TGFA	1275
TGFB1	10940
TGFB1I1	9942
TGFB2	823
TGFB3	9358
LEFTY2	856
TGFBI	4285
TGFBR1	6797
TGM4	2195
TGFBR2	2131
TGFBR3	393
BYSL	4651
TGIF1	10465
TGM1	9126
TGM2	11153
TGM3	11017
TH	7540
THBD	11112
THBS1	9556
THBS2	5206
THBS3	541
TSPO	11527
THBS4	4032
TCHH	528
THOP1	10796
THPO	2806
THRA	10271
THRB	2101
THRSP	7845
THY1	8028
KLF10	6297
TIA1	1274
TIAL1	7471
TIAM1	11351
TIE1	176
TIMP1	11766
TIMP2	10433
TIMP3	11482
TIMP4	2047
C1QBP	10160
NKX2-1	9181
TJP1	9521
TK1	10430
TK2	10038
TKT	2231
ICAM5	10825
TLE1	6724
TLE2	10797
TLE3	9691
TLE4	6715
TLL1	3594
TLL2	7365
TLN1	6651
SEC62	2741
TLR1	3038
TLR2	3538
TLR3	3686
TLR4	6882
ACTG1	10443
SERPING1	7760
TLR5	845
NR2E1	4929
TSPAN7	11726
TSPAN8	8398
TM4SF4	2648
TSPAN6	11942
TSPAN4	7534
GPR137B	901
TM7SF2	7792
TRAPPC10	11409
ERC2-IT1	2243
TMF1	2303
TMOD1	6790
TMPO	8523
TMPRSS2	11398
TMSB4X	11611
C1QA	87
CLDN5	11429
CLEC3B	2196
TNNC2	11188
TNFAIP1	10227
TNFAIP2	9483
TNFAIP3	5064
C1QB	87
TNFAIP6	1579
TNFRSF1A	8128
TNFRSF1B	48
TNNC1	2228
TNNI1	749
TNNI2	7539
TNNI3	10992
TNNT1	10992
TNNT2	748
C1QC	87
TNNT3	7539
TNP1	1877
TNP2	9878
TNR	629
TNS1	1882
C1R	8131
TOP1	11166
TOP1P1	612
TOP1P2	11447
TOP2A	10272
TOP2B	2108
TOP3A	10213
TP53	10170
TP53BP1	9573
C1S	8131
TP73	12
TPBG	4816
TPD52	6196
TPD52L1	5006
TPD52L2	11270
TPH1	7609
TPI1	8130
TPM1	9660
TPM2	6651
TPM3	537
TPM4	10848
TPMT	4567
TPO	960
TPP2	9053
TPR	679
TPSAB1	9834
TPT1	8793
C3	10812
CRISP2	4686
NR2C1	8508
NR2C2	2060
HSP90B1	8548
TRAF1	6897
TRAF2	6967
TRAF3	9481
TRAF5	791
TRAF6	7693
C3AR1	8135
HSP90B2P	9817
ACTG2	1290
TRH	2561
TRHR	6327
CCT3	546
TRIO	3769
TRIP6	5607
TRO	11788
C4BPA	772
TRPC1	2617
TRPC3	3396
TRPC4	8758
TRPC5	11988
TRPC6	7946
TRPM2	11411
TRPS1	6356
MIR650	11439
MIR651	11589
LHFPL3-AS2	5621
INS-IGF2	7540
ANP32AP1	9536
MIR653	5575
MIR654	9474
MIR655	9474
MIR656	9474
MIR657	10442
MIR658	11504
MIR659	11504
MIR660	11772
MIR661	6487
MIR662	9832
LINC01545	11763
SNHG4	4300
TSN	1452
TSC1	6949
TSC2	9837
C4BPB	772
TSG101	7611
TSHB	493
TSHR	9380
TSNAX	880
TSPYL1	4966
CAPN5	7841
EIPR1	968
PHLDA2	7544
TST	11500
GFUS	6486
TTC1	4394
DNAJC7	10279
TTC3	11378
TTC4	226
C5	6897
TTF1	6947
TTK	4806
TTN	1703
TTPA	6120
TUB	7563
TTR	10562
CASC8	6410
LINC00163	11414
TUBA4A	1888
SNORD116-19	9504
ROCK1P1	10451
TUBA3C	8676
RNF208	6968
BHLHA9	10143
CHORDC1P4	10463
MUC5B	7536
TLCD2	10145
AGBL1-AS1	9758
GXYLT2	2321
SDHAP2	2858
LINC01249	975
C5AR1	10962
TUBB2A	4499
MCHR2-AS1	4893
LOC728024	6017
SSR4P1	11414
LINC02499	3180
LINC00290	3664
LINC02458	8480
ZBTB8B	127
LINC02363	3679
LINC00460	9071
NALF1	9075
KRTAP4-8	10275
LINC01433	11025
KRTAP1-4	10275
CARMN	4346
CLEC19A	9902
KRTAP2-2	10275
D2HGDH	1991
KRTAP19-8	11350
TUBG1	10282
KRTAP9-1	10276
LINC00992	4201
OVOL3	10919
LOC728392	10160
TPI1P3	4965
LINC01548	11360
GUSBP1	3799
ZC3H12A-DT	150
PPIEL	159
TGFB2-AS1	823
METTL24	4938
DNLZ	6964
ENTPD1-AS1	7362
C12orf73	8548
CCDC169	8752
TUFT1	525
PCAT18	10539
SDHAP3	3711
PDCD6P1	3711
ASB9P1	9787
CCDC30	172
SKP1P2	8172
DHRS4L1	9125
MEIKIN	4266
FAM133CP	7200
CDK11A	3
HULC	4524
SLC35E2B	3
TULP1	4621
ZBED3-AS1	4019
LINC00977	6419
MAP4K3-DT	1134
LOC728739	8566
ZNF566-AS1	10920
PABPC1P2	1557
ANKDD1B	4012
TULP2	10968
C1GALT1C1L	1153
C12orf71	8218
TULP3	8112
ZNF736	5463
RPS15AP10	186
UNC5B-AS1	7256
C6	3885
HIRA	11428
ZBED5-AS1	7576
RPEL1	7395
SLC15A5	8168
FAAHP1	189
TEX46	89
LOC729080	4312
OIP5-AS1	9564
GASK1A	2186
AGAP5	7267
BMS1P4	7267
TWIST1	5293
RGPD4-AS1	1403
GTF2IRD1P1	5469
KATNBL1P6	5105
NBAT1	4585
STXBP5-AS1	5105
TNFSF4	620
FLJ45513	10308
CCR2	2202
PRR20B	8844
FAHD2CP	1355
SFTPA2	7294
PRR20D	8844
PRR20E	8844
TNFRSF4	1
OC90	6432
CETN4P	3400
PLIN4	10803
TXK	3080
LMO7DN	8931
CCDC61	10957
HSD52	246
RAD51AP2	1034
TXN	6848
LINC02226	3742
TMEM242	5153
AACSP1	4475
DIRC3	1879
TXNRD1	8549
CHP1P2	5166
LOC729609	11643
FLJ37453	60
PRR23A	2600
MRS2P2	8401
ZNF812P	10822
CCDC175	9284
LINC00847	4484
LOC729683	10368
TYK2	10825
DNAJC27-AS1	1069
LOC729732	5902
PPIAP46	9711
ZNF878	10831
CEACAM18	10979
SEC14L1P1	7726
TYMS	10453
FHIP1A	3528
UMAD1	5240
LSP1P3	3832
TYR	7895
ANKRD34C-AS1	9731
CRPPA	5279
LOC729930	382
LINC01915	10529
SHISA7	10993
LOC729966	10857
MORN2	1131
CNN3-DT	407
RFPL4AL1	10995
LINC01530	10979
LINC01776	422
BORCS8	10861
SHISA9	9885
C7	3884
SEC14L6	11472
ZNF814	11004
ZNF726	10878
LINC00886	2681
MOSMO	9910
TYRO3	9565
LOC730101	4699
CRYZL2P	642
FAM166B	6650
TMEM229A	5709
GSTA7P	4699
TEX50	622
LOC730183	9939
MEIS1-AS3	1257
TYRO3P	9718
BTG2-DT	757
ACOD1	8936
ZNF735	5462
TYROBP	10918
TYRP1	6548
LOC730668	11540
U2AF1	11405
KRTAP2-3	10275
MYT1L-AS1	964
LINC02447	2896
C8A	235
UBA52	10858
RFX8	1375
LINC01220	9354
UBB	10207
MIR3945HG	3681
UBC	8641
UBA1	11764
LINC01300	6475
FAM238B	7089
UBA7	2216
UBE2A	12021
C8B	236
UBE2B	4278
UBE2D1	7198
UBE2D2	4301
TDRG1	4644
LINC00917	10122
UBE2D3	3312
UBE2E1	2100
UBE2E2	2097
UBE2G1	10155
UBE2G2	11413
UBE2H	5735
UBE2I	9834
C8G	6967
UBE2N	8500
UBE2V1	11207
UBE2V2	6052
UBE3A	9505
OSGIN2	6240
SUMO1	1811
UBP1	2143
UBTF	10288
UCHL1	3049
UCHL3	8929
UPK1B	2514
UCN	1079
C9	3877
UCP1	3480
UCP2	7827
UCP3	7827
UFD1	11428
SNHG9	9837
SLC35A2	11770
SCGB1A1	7781
UGCG	6855
UGDH	3041
UGP2	1245
UGT2B4	3162
UGT2B7	3161
UGT2B17	3159
UGT8	3365
UMOD	9906
UCK2	587
UMPS	2539
COL14A1	6378
UNG	8571
USP4	2214
NR1H2	10974
UPP1	5421
UPK2	8026
VPS51	7792
UPK3A	11536
UQCRB	6268
UQCRC1	2211
UQCRC2	9910
UQCRFS1	10888
UQCRH	189
UROD	183
UROS	7499
USF1	567
USF2	10915
USP1	261
USH2A	810
MRPL49	7792
CLRN1	2654
UTRN	5094
KDM6A	11754
UTY	12182
UVRAG	7835
VASP	10955
VAV1	10813
ZNHIT2	7792
VAV2	6953
VBP1	12165
VCAM1	434
VCL	7268
VCP	6648
VDAC1	4276
VDAC2	7274
VDAC3	6038
VDR	8296
VEGFA	4659
VEGFB	7788
VEGFC	3643
VGF	5608
VHL	2038
VIL1	1884
EZR	5160
VIM	7049
VIP	5132
VIPR1	2184
VIPR2	5855
VLDLR	6502
BEST1	7779
MPPED2	7665
VPREB1	11437
TRPV1	10152
VRK1	9453
VRK2	1218
VSNL1	1034
VTN	10227
MYRF	7778
VWF	8126
WARS1	9470
WAS	11769
ZAN	5606
WIPF1	1685
EIF4H	5495
TMEM258	7778
CLIP2	5496
LAT2	5495
CORO2A	6793
WEE1	7570
WFS1	2892
NSD2	2874
NELFA	2875
DAGLA	7778
WNT1	8301
WNT2	5677
WNT3	10295
WNT5A	2242
WNT6	1886
WNT7A	2054
WNT7B	11539
WNT8A	4295
WNT8B	7383
WNT10B	8301
WNT11	7837
WNT2B	482
WNT9A	864
WNT9B	10295
GET1	11388
WRN	5986
WT1	7674
XBP1	11464
XDH	1098
XG	11567
GAS8-AS1	10138
XIST	11843
XK	11722
XPA	6791
XPC	2056
CSKMT	7782
XPNPEP1	7426
XPNPEP2	12064
XPO1	1235
XRCC1	10946
XRCC2	5828
XRCC3	9485
XRCC4	4045
FMNL1	10292
XRCC5	1874
CEMP1	9839
YES1	10453
YY1	9470
YWHAB	11184
LDLRAD4	10510
YWHAE	10143
YWHAG	5500
YWHAH	11478
YWHAZ	6289
ZAP70	1359
SF1	7791
ZFP36	10932
ZFP37	6860
PTTG1IP	11413
ZBTB14	10474
ZFPL1	7792
ZFX	11661
ZIC1	2638
ZIC2	9041
ZIC3	12097
ZNF2	1353
CFAP410	11411
ZNF3	5604
ZNF711	11890
ZNF7	6490
ZNF8	11005
CNBP	2558
ZNF14	10863
ZNF708	10868
ZNF16	6490
ZNF17	11002
ZNF18	10189
ZNF19	10056
ZNF20	10832
ZNF182	11768
TMEM50B	11361
ZNF22	7151
ZNF23	10056
ZNF24	10579
ZNF28	10984
ZSCAN20	132
MPPED1	11528
ZNF32	7145
ZNF33A	7139
ZNF33B	7140
ZNF35	2194
ZKSCAN1	5603
ZNF37A	7139
ZSCAN21	5604
CA1	6221
ZNF41	11765
ZNF43	10870
ZNF45	10948
ZBTB25	9306
CA2	6221
CA3	6221
CA4	10354
ZNF69	10831
ZNF70	11443
ZNF74	11432
ZNF75D	12088
ZNF75A	9842
ZNF76	4620
CA5A	10130
ZNF79	6926
ZNF80	2491
ZNF221	10948
ZNF85	10867
ZNF90	10865
ZNF91	10876
CA6	35
ZNF99	10874
CA7	10040
CA8	6107
ZNF222	10948
ZNF121	10822
SYS1-DBNDD2	11186
LUZP6	5761
SNORD113-1	9473
SNORD113-2	9473
SNORD113-4	9473
SNORD113-5	9473
SNORD113-6	9473
SNORD113-7	9473
SNORD113-9	9473
SNORD114-1	9473
SNORD114-2	9473
SNORD114-3	9473
SNORD114-4	9473
SNORD114-5	9473
SNORD114-6	9473
SNORD114-7	9473
SNORD114-8	9473
SNORD114-9	9473
SNORD114-10	9473
SNORD114-11	9473
SNORD114-12	9473
SNORD114-13	9473
SNORD114-14	9473
SNORD114-15	9473
SNORD114-16	9473
SNORD114-17	9473
SNORD114-18	9473
SNORD114-19	9473
SNORD114-20	9473
SNORD114-21	9473
SNORD114-22	9473
SNORD114-23	9473
SNORD114-24	9473
SNORD114-25	9473
SNORD114-26	9473
SNORD114-27	9473
SNORD114-28	9473
SNORD114-29	9473
SNORD114-30	9473
SNORD114-31	9473
ZNF124	948
CA9	6651
HAR1A	11267
HAR1B	11267
MKRN3	9499
PRCD	10423
RELL1	3033
MIR758	9473
MIR671	5822
MIR668	9474
MIR767	12156
MIR454	10350
MIR769	10957
MIR766	12021
MIR802	11372
MIR765	548
MIR770	9473
PSAPL1	2898
MKRN7P	11191
ZNF131	3894
ZNF132	11006
ZNF133	11090
ZNF134	11003
ZNF135	11005
ZNF136	10832
ZNF137P	10984
ZNF138	5465
CA11	10967
ZNF141	2868
ZNF142	1885
ZNF143	7569
PCGF2	10265
ZBTB16	8004
ZNF146	10919
TRIM25	10340
ZNF148	2541
ZBTB17	61
CA12	9661
ZNF154	11003
ZNF155	10948
ZNF157	11765
VEZF1	10345
ZNF165	4610
ZNF174	9843
ZNF175	10979
CACNA1A	10836
ZNF177	10821
RNF112	10214
ZNF180	10950
RNF113A	12022
ZNF184	4607
ZNF185	12158
CACNA1B	6971
ZSCAN26	4611
ZNF189	6808
ZKSCAN8	4610
ZSCAN9	4611
ZNF195	7545
CACNA1C	8108
ZMYM2	8678
ZNF200	9842
ZNF202	8048
ZNF204P	4607
ZNF205	9841
ZNF207	10241
ZNF208	10871
CACNA1D	2232
ZNF213	9841
ZNF214	7559
ZNF215	7558
ZFAND5	6682
ZNF217	11223
ZNF223	10948
ZNF224	10949
ZNF225	10949
ZNF226	10949
CACNA1E	657
ZNF227	10949
ZNF112	10950
ZNF229	10950
ZNF230	10948
ZNF232	10159
ZNF236	10771
SLC30A1	792
CACNA1F	11771
SLC30A2	101
SLC30A3	1079
SLC30A4	9580
ZP2	9909
ZP3	5500
MAP3K12	8320
ZXDA	11800
CACNA1S	747
ZYX	5794
LUZP1	89
PRDM2	51
DNALI1	150
PTP4A1	4732
LRP8	219
LAPTM5	120
TVP23A	9876
BSND	227
CACNA2D1	5522
CSDE1	492
EVI5	396
DAP3	543
CACNB1	10267
NPHS2	648
CACNB2	7051
BTG2	757
PXDN	961
CACNB3	8300
ALMS1	1288
MOGS	1293
RNF103	1348
TUBA1A	8301
PAX8	1415
CACNB4	1581
IL1R2	1378
CXCR4	1508
FZD5	1836
SCG2	1908
CACNG1	10380
BRPF1	2036
IFRD2	2218
MAPKAPK3	2220
SEMA3B	2218
SLMAP	2252
MANF	2223
USP7	9867
RAB7A	2556
SLC25A20	2213
KCNAB1	2678
SLBP	2874
DUSP26	5998
CRELD1	2037
MRPL57	8683
COLEC11	970
OTUB2	9440
PCYOX1L	4346
YIPF2	10827
PRR14	9938
HROB	10288
CYREN	5758
GDAP1L1	11181
RHPN1-AS1	6485
LRFN4	7800
CAD	1079
AUNIP	100
VKORC1	9940
TRIR	10834
MIS12	10160
CUEDC2	7392
SCNM1	524
METRN	9831
DBNDD1	10138
DDX50	7246
CAMKV	2217
LINC01260	11183
DDA1	10853
GGCT	5345
GID4	10212
CENPM	11522
C7orf25	5398
TMEM106C	8296
NUP37	8539
FNDC11	11269
AHNAK	7781
ZNF655	5602
SPATA5L1	9580
ST8SIA4	4125
PDCL3	1371
ERI3	180
C7orf26	5237
NABP2	8332
KXD1	10858
PVRIG	5604
ZFYVE21	9485
DDX54	8589
TMEM38A	10850
TSEN34	10990
KCTD15	10909
SECISBP2	6758
REEP5	4181
ALG8	7845
TRPM8	1955
PRRG4	7676
PRRG3	12153
ASPSCR1	10445
TMEM223	7782
ATG9A	1888
METTL16	10148
FTO	9979
POGLUT2	9054
ELOVL6	3344
FASTKD3	3740
TMEM109	7775
C2orf49	1393
DSCC1	6376
DCTPP1	9938
C1orf50	173
CCDC86	7774
LBHD1	7782
MLPH	1971
WDR77	477
SLC25A23	10811
SMIM7	10850
ALG12	11558
ZNF426	10821
TMUB2	10288
TRAPPC6A	10953
METTL22	9866
CARD14	10437
CHAC1	9562
BBLN	6929
ESRG	2238
UQCC3	7782
C11orf49	7740
TRIM48	7750
C1orf116	771
LINC00626	600
TAF1D	7912
RNF26	8028
MEG8	9473
MAPKAP1	6917
PWRN2	9501
DEK	4568
DHX58	10279
NDUFAF5	11069
TMEM185B	1445
APOO	11660
RETREG2	1888
DERL1	6391
CCDC28B	126
PHF23	10168
MBOAT7	10990
PPDPF	11269
CHCHD7	6088
FKRP	10960
MMP28	10257
ZSCAN5A	10997
ALDH5A1	4596
FA2H	10069
TNIP2	2878
PLEKHF1	10890
MFSD11	10424
GNPTAB	8538
NOL12	11504
TMEM243	5547
LENG1	10990
LILRA6	10990
C1orf35	865
PRR15L	10299
RBM42	10917
CENPO	1068
BRME1	10839
CRELD2	11558
ZNF343	11017
FBXL15	7392
ZNF576	10946
THTPA	9123
EFHD2	58
TTPAL	11182
BRCC3	12164
FSD1	10802
TMEM43	2056
IRX6	9987
IRX3	9982
IRX1	3720
THOC6	9841
ZNF557	10814
MMEL1	7
DCAF10	6660
OR13A1	7152
OR5H6	2419
CALB1	6240
OR5H2	2419
OR7E91P	1278
OR4K5	9107
OR51G1	7549
OR51B4	7551
OR51B2	7551
CPLANE2	62
ZXDC	2545
BHLHE41	8213
HMGN5	11872
FCRL2	552
B3GNT4	8629
BCL2L14	8149
CALB2	10055
NOX5	9686
PLA2G7	4672
GLB1L	1888
KREMEN2	9841
ZBED2	2479
LRFN3	10918
CYBC1	10447
TFEB	4650
HAUS3	2876
LRRC2	2203
FYCO1	2200
BIRC7	11267
WDR25	9470
PAGR1	9937
ULBP3	5120
DLEU2L	266
OR52N1	7553
S100G	11628
OR2A4	5036
OR4K1	9107
RNF217-AS1	5005
RIPOR1	10043
MAIP1	1801
EPM2A	5100
NKAIN1	122
GCC1	5725
ATP13A3	2852
TTC13	878
EPS8L3	470
ABHD8	10853
NKAP	12022
CDC73	711
SLC52A2	6488
SPAG16	1861
TMEM231	10072
CORO7	9847
CHPF	1889
CARS2	9091
RNF128	11965
MRPL24	547
ARMH3	7389
MUL1	78
SAP130	1481
OBI1	8944
CEP97	2434
CALCA	7594
TCTN1	8578
ADIPOR2	8107
CERS4	10817
PGBD5	875
FAM118B	8059
RIC3	7564
VCPKMT	9242
ACSS3	8444
NAA16	8775
TANGO6	10049
CCNJL	4395
HMBOX1	5976
RNASEH2B	8818
GALNT14	1096
ARMT1	5126
NDNF	3392
TNFAIP8L2	524
OGFRL1	4767
SH3TC2	4342
OCEL1	10853
C1orf54	520
FAM184A	4978
FAT4	3412
SCRN3	1684
CCDC121	1080
ARMC7	10417
TMEM53	182
C22orf46	11521
ROGDI	9849
ARSJ	3362
CHMP6	10441
SRD5A3	3100
EFCAB1	6055
PANK3	4433
AKIRIN1	156
MCPH1	5883
MAP7D3	12090
USB1	9999
RHBDF2	10422
TMEM204	9835
HECTD3	183
BEND5	199
RPAP3	8295
ARHGAP10	3511
DYNC2H1	7953
PPP1R3B	5889
NEIL1	9715
HSPBAP1	2530
ICE2	9647
DHX40	10352
PLEKHF2	6263
KLF3-AS1	3038
PARP8	3909
C3orf52	2482
TUT7	6744
NLRX1	8027
FN3KRP	10448
ZNF329	11005
VEPH1	2683
FASTKD1	1662
OGFOD2	8632
SMC6	1035
VTCN1	503
RTL10	11430
CENPU	3680
ZDHHC14	5153
MSANTD2	8053
SAP30L	4369
STEAP4	5552
GAL3ST4	5604
QTRT2	2490
YRDC	151
MANEA	4873
GALNT12	6796
ZC2HC1C	9353
ZMAT4	6029
ZYG11B	217
CALCB	7595
OGFOD3	10447
C11orf80	7799
LRRK1	9825
NOL9	24
COLGALT1	10854
MORC4	11966
IPO4	9125
GTDC1	1545
IGFLR1	10917
CCDC51	2211
NPEPL1	11246
PPCS	172
TBL1XR1	2773
AAGAB	9678
VPS37B	8632
ANKRD55	3934
SUV39H2	7038
ZNF768	9938
THAP9	3222
WDR59	10070
LIN28A	102
PALB2	9915
SH3D21	144
NSUN7	3047
NARS2	7847
E2F8	7614
KCTD17	11501
TBC1D17	10972
TEFM	10237
BBS10	8422
TTLL7	357
ZBBX	2729
CCDC7	7115
DIPK2B	11755
ZNF419	11002
CLIP4	1087
ECHDC3	7024
ADGB	5104
LMAN1L	9713
MAFK	5217
ZNF385D	2089
SLC25A22	7534
ZFAND1	6204
SNIP1	150
ASB13	6996
ZNF750	10449
DHRS12	8822
ZNF668	9940
FZD3	5975
GEMIN7	10953
C1orf115	834
ISOC2	10993
ELMO3	10041
KATNBL1	9533
TXNDC15	4280
MCTP1	4099
GRTP1	9102
ZFHX4	6181
ACBD4	10292
MICALL2	5217
MTERF1	5567
CCDC82	7924
IQCA1	1966
LRRC31	2741
SUGCT	5385
MYH14	10973
RERGL	8177
KLHL36	10115
ZNF665	10986
CLMN	9446
SEM1	5590
FBXO31	10127
GSDMD	6486
SPRING1	8605
ALG9	7993
ZNF408	7739
ARMC5	9942
TFPI2	5577
CARF	1814
SHCBP1	9947
HHIPL2	842
HPS6	7390
HAND2-AS1	3629
VASH2	798
GSTCD	3325
TTC21B	1645
PTCD2	3997
SLTM	9641
EHMT1	6970
AGMAT	59
NIPAL2	6277
TLE6	10797
MOB3B	6614
ZNF552	11004
DNAI4	281
ST7	5676
CATSPERB	9429
ARHGAP28	10481
CAMKMT	1156
EFCC1	2557
CLMP	8045
METTL8	1670
NAA40	7787
ZMYM1	139
KDM8	9931
QSER1	7676
GEMIN6	1131
PEAK1	9722
LONRF3	12018
PIP4K2C	8337
TMC5	9902
CCDC102B	10733
NHEJ1	1887
AGBL2	7743
ZBTB3	7782
FAM124B	1912
ZDHHC11	3707
RNF122	5998
CFAP69	5560
MFSD13A	7392
CSPP1	6138
PDZD3	8027
TLCD3A	10141
EPHX3	10844
TM4SF20	1926
SNX22	9665
FLJ13224	8237
NEK11	2565
TUBAL3	6995
ZNF669	948
RBFA	10785
JHY	8044
TREML2	4647
BORA	8916
TCTN2	8635
ALG13	11988
CPSF7	7777
BAALC	6299
RPAP2	395
CBLL1	5634
NUDT18	5945
THSD4	9696
UBA5	2572
DCAKD	10291
CCDC134	11521
ZNF212	5816
ZC3H14	9416
PODNL1	10839
MAP9	3546
HDAC11	2053
CAAP1	6612
PLBD1	8160
LPCAT1	3710
RIN3	9434
ZNF671	11003
MCMBP	7472
ATP8B4	9600
THNSL1	7082
ZNF613	10981
PRR5L	7692
CALCR	5575
CYBRD1	1671
NUP85	10417
NAA60	9843
TMC7	9901
MORN1	6
BTNL8	4484
TUSC3	5915
PYROXD1	8192
ACTR5	11156
ATAD5	10237
MAGIX	11771
SETD6	10002
MAB21L4	1987
TCEAL4	11952
NANOG	8134
ADM2	11560
SPEF2	3860
FAM110D	101
MAP6D1	2804
UBXN8	5985
DOK3	4472
TNIP3	3393
KIAA0319L	141
SYNPO2L	7267
COQ8B	10938
CCNP	10936
SLC35E1	10850
KAT6A	6035
LINC00472	4768
ZNF696	6484
L2HGDH	9242
C10orf95	7392
DHDDS	102
PLPPR3	10788
PLEKHS1	7444
SYNDIG1	11118
NOL10	1002
PDZD7	7386
ERMP1	6516
PAQR6	545
DENND1C	10811
CEP76	10507
JADE1	3427
DENND2D	476
DNAJC22	8302
ABCA11P	2868
SCD5	3221
ZNF767P	5818
WLS	287
ZNF442	10833
CPED1	5695
GRHL2	6292
TRMT2B	11943
DSN1	11147
FRMD1	5200
DNAJB14	3299
POF1B	11890
ZNF702P	10985
SVEP1	6848
TTC26	5776
PLEKHH3	10282
STN1	7398
AGPAT4-IT1	5170
ELOVL7	3955
ANKRD53	1277
CALD1	5756
PSCA	6482
GREB1L	10514
PCNX2	887
ESRP2	10046
DOCK5	5959
TRAPPC13	3977
C10orf88	7486
TMEM156	3039
GLRA3	3634
RMI1	6734
PSME3IP1	9995
PHC3	2742
MINDY3	7042
WWC2	3673
DGLUCY	9427
NAA25	8584
UBTD1	7370
FOXRED2	11498
TMEM62	9572
MYO15B	10419
NRSN2	11008
SLC8B1	8589
PANK2	11024
FBXL18	5234
SEMA6D	9587
ZNF556	10797
CSRNP3	1643
ANP32A-IT1	9686
TRPM3	6674
GPR157	35
CEBPA-DT	10907
PGAP1	1787
LRRTM4	1303
ATF7IP2	9874
DCAF17	1670
LINC00574	5208
ADAMTS20	8276
CCDC15	8054
HEXA-AS1	9702
TUBA4B	1888
BIN3-IT1	5948
ZNF606	11004
PKD1L1-AS1	5420
CALM1	9424
ZFP2	4476
ZNF614	10981
C3orf36	2577
BICC1	7199
BAIAP2L2	11505
ARL14	2698
PIF1	9668
MAP3K19	1503
VCPIP1	6136
CCDC33	9710
BBOF1	9349
TRIM46	541
CCDC170	5126
NR4A3	6801
LRRC8E	10816
MROH9	610
RPF1	360
ZNF703	6017
PTGES2	6929
SIKE1	492
FRAS1	3200
THOC7	2279
UXS1	1397
SLC66A2	10785
ZC3H12A	150
ASRGL1	7781
CENPT	10044
EDC3	9712
NAA15	3474
CWH43	3084
PRR36	10816
ABHD18	3424
MOGAT2	7835
CTC1	10172
IFT74	6612
DBF4B	10290
SPSB1	36
MYCT1	5132
TEDC2	9839
RUBCNL	8798
CEP290	8476
TTI2	5997
BRD3	6954
TMEM134	7802
RNF34	8626
MUS81	7795
FUZ	10972
HKDC1	7247
FBXO11	1172
CHD9	9977
FHOD3	10583
OPA3	10955
SPG11	9576
PROSER1	8764
NUP214	6941
ARMC9	1943
CCDC92	8636
TM2D3	9828
RUNX1-IT1	11368
ALPK1	3354
CFAP43	7399
NAA50	2489
COQ10B	1789
LHX3	6964
ACSF2	10310
TARS2	521
RAB11FIP1	6017
NUBPL	9159
PAAF1	7827
RUFY1	4479
TASL	11690
WDR26	849
FAAP100	10443
PIGZ	2863
PREX2	6142
CEP63	2580
SLC35F5	1416
